Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%],40,EF [g/km] or ECF [MJ/km]
Passenger Cars,LPG Bifuel ~ Petrol,Small,Euro 3,,EC,,,,5.0,130.0,0.0004824870970817,0.0404481579668006,16.3956381803513000,0.0000000000242217,-0.0009984064069910,0.2049825543564290,2.2088637322918600,0.0%,0.0%,40,2.1321
Passenger Cars,LPG Bifuel ~ LPG,Small,Euro 4,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Small,Euro 4,,EC,,,,5.0,130.0,0.0047973873956361,-0.2533296240908690,20.9516093226689000,0.0000000000002541,0.0008008825094374,0.0913287072165368,3.5126425852514700,0.0%,0.0%,40,2.1894
Passenger Cars,LPG Bifuel ~ LPG,Small,Euro 5,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Small,Euro 5,,EC,,,,5.0,130.0,0.0047973873956361,-0.2533296240908690,20.9516093226689000,0.0000000000002541,0.0008008825094374,0.0913287072165368,3.5126425852514700,0.0%,0.0%,40,2.1894
Passenger Cars,LPG Bifuel ~ LPG,Small,Euro 6,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Small,Euro 6,,EC,,,,5.0,130.0,0.0047973873956361,-0.2533296240908690,20.9516093226689000,0.0000000000002541,0.0008008825094374,0.0913287072165368,3.5126425852514700,0.0%,0.0%,40,2.1894
Passenger Cars,LPG Bifuel ~ LPG,Medium,Conventional,,EC,Urban Peak,,,10.0,130.0,0.0000000000000000,0.0000000000000000,59.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.7473
Passenger Cars,LPG Bifuel ~ LPG,Medium,Conventional,,EC,Urban Off Peak,,,10.0,130.0,0.0000000000000000,0.0000000000000000,59.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.7473
Passenger Cars,LPG Bifuel ~ LPG,Medium,Conventional,,EC,Rural,,,10.0,130.0,0.0000000000000000,0.0000000000000000,45.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.0954
Passenger Cars,LPG Bifuel ~ LPG,Medium,Conventional,,EC,Highway,,,10.0,130.0,0.0000000000000000,0.0000000000000000,54.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.5145
Passenger Cars,LPG Bifuel ~ Petrol,Medium,Conventional,,EC,,,,10.0,130.0,0.0531673176754131,-6.2661481546104100,346.8534534066010000,0.0000000075956302,0.0000000000000127,-0.0000000000060181,72.2968266600251000,0.0%,0.0%,40,2.5074
Passenger Cars,LPG Bifuel ~ LPG,Medium,Euro 1,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Medium,Euro 1,,EC,,,,5.0,130.0,0.0000000000006507,0.0047779164120096,2.7528524961230600,0.0000000037107612,-0.0001695959871362,0.0281188886259688,0.3152341777745400,0.0%,0.0%,40,2.5191
Passenger Cars,LPG Bifuel ~ LPG,Medium,Euro 2,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Medium,Euro 2,,EC,,,,5.0,130.0,0.0000378782017632,0.0241208667719312,3.0691036520220700,0.0000000000968244,-0.0001841822300790,0.0438272582533741,0.2021758837548730,0.0%,0.0%,40,2.4657
Passenger Cars,LPG Bifuel ~ LPG,Medium,Euro 3,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Medium,Euro 3,,EC,,,,5.0,130.0,0.0001247781663608,0.0032778115537657,2.8065487154224700,0.0000000031997631,-0.0001243589778489,0.0283573917312884,0.2953894974802350,0.0%,0.0%,40,2.5492
Passenger Cars,LPG Bifuel ~ LPG,Medium,Euro 4,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Medium,Euro 4,,EC,,,,5.0,130.0,0.0001317230067785,0.0054859592952839,2.6191950512566000,0.0000000017277461,-0.0000850415012700,0.0235843840674060,0.3442975778338790,0.0%,0.0%,40,2.6479
Passenger Cars,LPG Bifuel ~ LPG,Medium,Euro 5,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Medium,Euro 5,,EC,,,,5.0,130.0,0.0001317230067785,0.0054859592952839,2.6191950512566000,0.0000000017277461,-0.0000850415012700,0.0235843840674060,0.3442975778338790,0.0%,0.0%,40,2.6479
Passenger Cars,LPG Bifuel ~ LPG,Medium,Euro 6,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Medium,Euro 6,,EC,,,,5.0,130.0,0.0001317230067785,0.0054859592952839,2.6191950512566000,0.0000000017277461,-0.0000850415012700,0.0235843840674060,0.3442975778338790,0.0%,0.0%,40,2.6479
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Conventional,,EC,Urban Peak,,,10.0,130.0,0.0000000000000000,0.0000000000000000,59.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.7473
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Conventional,,EC,Urban Off Peak,,,10.0,130.0,0.0000000000000000,0.0000000000000000,59.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.7473
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Conventional,,EC,Rural,,,10.0,130.0,0.0000000000000000,0.0000000000000000,45.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.0954
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Conventional,,EC,Highway,,,10.0,130.0,0.0000000000000000,0.0000000000000000,54.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,21.4758182286745000,0.0%,0.0%,40,2.5145
Passenger Cars,LPG Bifuel ~ Petrol,Large-SUV-Executive,Conventional,,EC,,,,10.0,130.0,0.0002434072687512,-0.0231576440562883,0.7569926386153180,16.4820848606532000,0.0000526626460633,-0.0051747000516869,0.3282871530201650,0.0%,0.0%,40,3.0755
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Euro 1,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Large-SUV-Executive,Euro 1,,EC,,,,5.0,130.0,0.0000000000001370,-0.0005614929057767,3.0321853182651300,0.0000000008317849,-0.0001342929753689,0.0208967096277910,0.3011053261216700,0.0%,0.0%,40,3.2640
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Euro 2,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Large-SUV-Executive,Euro 2,,EC,,,,5.0,130.0,0.0000000000004059,0.0424124947875625,3.4220602087591800,0.0000000042434928,-0.0001843808843607,0.0441412071306986,0.0507936321956803,0.0%,0.0%,40,3.3643
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Euro 3,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Large-SUV-Executive,Euro 3,,EC,,,,5.0,130.0,0.0000000000009984,0.0054167833266946,2.7345858246988800,0.0000000034687003,-0.0001156991761883,0.0222517393363268,0.2466933409905860,0.0%,0.0%,40,3.1012
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Euro 4,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Large-SUV-Executive,Euro 4,,EC,,,,5.0,130.0,0.0000000000006999,-0.0015618975523410,3.2452461352701200,0.0000000028501276,-0.0001082013428697,0.0189352350706533,0.2600993830068790,0.0%,0.0%,40,3.7693
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Euro 5,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Large-SUV-Executive,Euro 5,,EC,,,,5.0,130.0,0.0000000000006999,-0.0015618975523410,3.2452461352701200,0.0000000028501276,-0.0001082013428697,0.0189352350706533,0.2600993830068790,0.0%,0.0%,40,3.7693
Passenger Cars,LPG Bifuel ~ LPG,Large-SUV-Executive,Euro 6,,EC,,,,10.0,130.0,0.0026607627049695,-0.3418340975289840,27.5776967889375000,-0.0000000064773723,-0.0000000000002447,0.0000000000201913,7.9363966952303900,0.0%,0.0%,40,2.2884
Passenger Cars,LPG Bifuel ~ Petrol,Large-SUV-Executive,Euro 6,,EC,,,,5.0,130.0,0.0000000000006999,-0.0015618975523410,3.2452461352701200,0.0000000028501276,-0.0001082013428697,0.0189352350706533,0.2600993830068790,0.0%,0.0%,40,3.7693
Passenger Cars,CNG Bifuel ~ CNG,Mini,Euro 4,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Mini,Euro 4,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
Passenger Cars,CNG Bifuel ~ CNG,Mini,Euro 5,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Mini,Euro 5,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
Passenger Cars,CNG Bifuel ~ CNG,Mini,Euro 6,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Mini,Euro 6,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
Passenger Cars,CNG Bifuel ~ CNG,Small,Euro 4,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Small,Euro 4,,EC,,,,5.0,130.0,0.0047973873956361,-0.2533296240908690,20.9516093226689000,0.0000000000002541,0.0008008825094374,0.0913287072165368,3.5126425852514700,0.0%,0.0%,40,2.1894
Passenger Cars,CNG Bifuel ~ CNG,Small,Euro 5,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Small,Euro 5,,EC,,,,5.0,130.0,0.0047973873956361,-0.2533296240908690,20.9516093226689000,0.0000000000002541,0.0008008825094374,0.0913287072165368,3.5126425852514700,0.0%,0.0%,40,2.1894
Passenger Cars,CNG Bifuel ~ CNG,Small,Euro 6,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Small,Euro 6,,EC,,,,5.0,130.0,0.0047973873956361,-0.2533296240908690,20.9516093226689000,0.0000000000002541,0.0008008825094374,0.0913287072165368,3.5126425852514700,0.0%,0.0%,40,2.1894
Passenger Cars,CNG Bifuel ~ CNG,Medium,Euro 4,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Medium,Euro 4,,EC,,,,5.0,130.0,0.0000000000006999,-0.0015618975523410,3.2452461352701200,0.0000000028501276,-0.0001082013428697,0.0189352350706533,0.2600993830068790,0.0%,0.0%,40,3.7693
Passenger Cars,CNG Bifuel ~ CNG,Medium,Euro 5,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Medium,Euro 5,,EC,,,,5.0,130.0,0.0000000000006999,-0.0015618975523410,3.2452461352701200,0.0000000028501276,-0.0001082013428697,0.0189352350706533,0.2600993830068790,0.0%,0.0%,40,3.7693
Passenger Cars,CNG Bifuel ~ CNG,Medium,Euro 6,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Medium,Euro 6,,EC,,,,5.0,130.0,0.0000000000006999,-0.0015618975523410,3.2452461352701200,0.0000000028501276,-0.0001082013428697,0.0189352350706533,0.2600993830068790,0.0%,0.0%,40,3.7693
Passenger Cars,CNG Bifuel ~ CNG,Large-SUV-Executive,Euro 4,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Large-SUV-Executive,Euro 4,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
Passenger Cars,CNG Bifuel ~ CNG,Large-SUV-Executive,Euro 5,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Large-SUV-Executive,Euro 5,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
Passenger Cars,CNG Bifuel ~ CNG,Large-SUV-Executive,Euro 6,,EC,,,,5.0,130.0,0.0008225905877866,0.0342590000934355,16.3564836524711000,0.0000000000069314,-0.0005310715336814,0.1472809718918260,2.1500871809034000,0.0%,0.0%,40,2.6479
Passenger Cars,CNG Bifuel ~ Petrol,Large-SUV-Executive,Euro 6,,EC,,,,5.0,130.0,0.0050823704040405,-0.2720371338060150,17.9186136039889000,0.0000000000003375,0.0008372940477115,0.0971261095345315,3.7213068787177500,0.0%,0.0%,40,1.6956
